IdCFC;Placa;AnoFabricação;Categoria;PessoasComDeficiência;CodMarca;Marca
0000430374;GBD3C35;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000430374;GFS3G12;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001481753;BBR2417;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0001481753;FZW7H40;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0001481753;GEP8390;2015;A - Moto;Não;9621;YAMAHA/YBR125 FACTOR K1
0003610535;FZG1A09;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0003610535;GBO4F25;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000400367;EDI5H90;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000400367;FIW6C71;2016;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0000400367;QAG1D55;2017;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0000371277;CNR6C48;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000371277;DZX7D13;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000371277;FPL8D98;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000371277;FWV2A66;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000371277;GBC3C58;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000371277;GBT4B27;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000281697;DSK8D81;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0000281697;GFF9F18;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000310199;FNQ3C08;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000310199;QJW3B15;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000581046;EKD6188;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000760003;EEE3449;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000760003;FXA0E27;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000760003;GGG6013;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001660129;CUN7D71;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001660129;FTG3753;2015;A - Moto;Não;9628;YAMAHA/YBR125 FACTOR E
0001660129;FTM0287;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001690129;CGM9A02;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001690129;GCU7C09;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001690129;GDJ1I34;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001690129;GHU8633;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001690129;GIH2623;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001690129;GIO2120;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0003491690;BWF5I72;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003491690;GAP2J03;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003491690;GJX6A96;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003402306;BSX7E60;2018;A - Moto;Não;41707;JTZ/DK150
0003402306;ECT8D71;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003402306;EZC8H59;2018;A - Moto;Não;41707;JTZ/DK150
0003402306;GDE2799;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000130773;FDE2B65;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000130773;FLW2D57;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000130773;GCE9I32;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000130773;GGY5H98;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0039430122;BSZ3D98;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000941718;BXD7976;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000941718;GHV3483;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003580241;EZU7030;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003580241;FCS9299;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0005831018;DEI7A30;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0005831018;GGY2A29;2017;A - Moto;Não;41900;HONDA/CG 160 FAN
0039310122;EMN1E29;2020;A - Moto;Não;2898;HONDA/CG 160 START
0039310122;FOC0129;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003520157;BPO1839;2019;A - Moto;Não;2898;HONDA/CG 160 START
0003520157;CKU7A80;2019;A - Moto;Não;2898;HONDA/CG 160 START
0003520157;GDB8B38;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003520157;GIK3339;2018;A - Moto;Não;2898;HONDA/CG 160 START
0021551116;DFM4360;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0021551116;DIH3952;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0039400122;FME0219;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0039400122;FPN5H06;2022;A - Moto;Não;2898;HONDA/CG 160 START
0039400122;GIW3459;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0005891018;FOQ9129;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0005891018;GJY8G48;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000161053;DMF8679;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000161053;ENK9258;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000250794;FSS1289;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000250794;GIJ8H99;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003070535;BQA1069;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0003070535;DGG6B71;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0003070535;DRX1333;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003070535;FMW9727;2018;A - Moto;Não;3505;HONDA/PCX 150
0003070535;GCY4604;2015;A - Moto;Não;36422;DAFRA/ZIG 50
0000581046;EEI4549;2019;A - Moto;Não;2898;HONDA/CG 160 START
0040540122;DYT8011;2019;A - Moto;Não;2898;HONDA/CG 160 START
0040540122;FRF4I51;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000431291;EBH3939;2018;A - Moto;Não;41707;JTZ/DK150
0000431291;FYW0193;2014;A - Moto;Não;18806;JTA/SUZUKI INTRUDER 125
0000641760;FYH4657;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000641760;GCE3581;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000010598;GBP9875;2016;A - Moto;Não;2886;HONDA/CG150 START
0000010598;GDE2686;2016;A - Moto;Não;2886;HONDA/CG150 START
0000490038;EFT1J44;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000490038;GCW6570;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000730066;FZI6599;2017;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0000730066;GAR9105;2019;A - Moto;Não;2898;HONDA/CG 160 START
0004660101;DPB5A45;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004660101;GBQ7770;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0004660101;GIE5798;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003760157;DCU4480;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003760157;FQS3589;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003760157;GJU0E67;2021;A - Moto;Não;2898;HONDA/CG 160 START
0004330241;BZR1H79;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004330241;EUR6B67;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0004330241;FCA4319;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0004330241;FDI6226;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0004330241;FGL4693;2016;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004330241;FKQ0089;2018;A - Moto;Não;41707;JTZ/DK150
0051041515;EZZ4F16;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0051041515;FXO6J48;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0051041515;GCY9H48;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0051041515;GFS8I86;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0004360241;ELA5684;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004360241;FRK8148;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004360241;GHU5D47;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001990129;FOM5C71;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001990129;FRN4041;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001990129;GDM2D82;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001990129;GIC0D82;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000971151;BZF0870;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000971151;FKP8479;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000971151;FKR5E08;2021;A - Moto;Não;2898;HONDA/CG 160 START
0004150045;CKU6900;2019;A - Moto;Não;2898;HONDA/CG 160 START
0004150045;FGA1319;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0004150045;GDZ9619;2018;A - Moto;Não;2898;HONDA/CG 160 START
0040420122;FAT6843;2016;A - Moto;Não;36423;DAFRA/RIVA 150
0040420122;FOQ4819;2015;A - Moto;Não;36423;DAFRA/RIVA 150
0040420122;GEA4387;2017;A - Moto;Não;2898;HONDA/CG 160 START
0040420122;GKF0912;2017;A - Moto;Não;2898;HONDA/CG 160 START
0040480122;FTW7I86;2020;A - Moto;Não;41901;HONDA/CG 160 TITAN
0040480122;GBR8G39;2018;A - Moto;Não;41707;JTZ/DK150
0004270241;DIH3449;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0004270241;GDM6288;2015;A - Moto;Não;18806;JTA/SUZUKI INTRUDER 125
0004300241;FCC5192;2016;A - Moto;Não;2898;HONDA/CG 160 START
0004300241;GBU0406;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0000191235;EBX8969;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000191235;GHF3B99;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003340535;BZL6D54;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003340535;DPA5J29;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003700157;BZB1A15;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003700157;FGZ5H68;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003700157;FTA3209;2018;A - Moto;Não;3505;HONDA/PCX 150
0003700157;GEX9850;2017;A - Moto;Não;2898;HONDA/CG 160 START
0001780206;CDR1A23;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001780206;GJM7678;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000221186;FVU6812;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000221186;FZL3770;2015;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0041950122;CUG8C48;2019;A - Moto;Não;2898;HONDA/CG 160 START
0041950122;FVK4C69;2019;A - Moto;Sim;3505;HONDA/PCX 150
0041950122;GCH0F35;2022;A - Moto;Não;2898;HONDA/CG 160 START
0041920122;FWG9F66;2021;A - Moto;Não;2898;HONDA/CG 160 START
0041920122;GGM5G60;2016;A - Moto;Não;36423;DAFRA/RIVA 150
0041920122;GJL8A47;2021;A - Moto;Não;2898;HONDA/CG 160 START
0003520535;FIM7729;2016;A - Moto;Não;2886;HONDA/CG150 START
0003520535;GAC9C58;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0002140864;EUL0D19;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0002140864;FVP9E37;2021;A - Moto;Não;41707;JTZ/DK150
0002140864;GAD5575;2015;A - Moto;Não;9621;YAMAHA/YBR125 FACTOR K1
0002140864;KXC8E80;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0001151774;DLU3J41;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001151774;EVL8H21;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001510493;GDI4249;2015;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0001510493;GEC0739;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001510493;GFJ1314;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003580535;EIS6I59;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0003580535;FWD7J22;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0000462026;BPQ1A73;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000462026;FOT0E83;2020;A - Moto;Não;2898;HONDA/CG 160 START
0001150850;EMA9351;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001150850;FFW6434;2017;A - Moto;Não;41900;HONDA/CG 160 FAN
0001150850;FZM3F68;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000520647;FNB5C92;2022;A - Moto;Não;2012;HONDA/BIZ 125
0000520647;FPH2I43;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000520647;FUK1F36;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000520647;GBE1620;2015;A - Moto;Não;20606;JTA/SUZUKI GSR125
0000520647;OOT0641;2015;A - Moto;Não;26508;YAMAHA/YS150 FAZER ED
0001690136;GDW9570;2016;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000640171;ECU9D97;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000640171;ENU4C57;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000640171;FOA3750;2015;A - Moto;Não;2886;HONDA/CG150 START
0000640171;GDY0940;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001810087;CUG6647;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001810087;FSC5898;2018;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001120920;DNO0219;2019;A - Moto;Não;41707;JTZ/DK150
0001120920;FUO0G98;2021;A - Moto;Não;2898;HONDA/CG 160 START
0002531662;BYP4E31;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0002531662;EOC4320;2019;A - Moto;Não;2898;HONDA/CG 160 START
0002531662;EUD4200;2019;A - Moto;Não;2898;HONDA/CG 160 START
0002531662;FGX6427;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0002531662;FOJ8B02;2020;A - Moto;Não;4889;HONDA/ELITE 125
0003130143;FPG6919;2017;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0003130143;GGU6238;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000311263;EBQ8730;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000311263;EOP4947;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000311263;FMT8B33;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0041890122;DEU3244;2018;A - Moto;Sim;41705;JTZ/LINDY Q
0041890122;DKZ4013;2018;A - Moto;Não;41707;JTZ/DK150
0041890122;EUM7006;2018;A - Moto;Não;41707;JTZ/DK150
0001510661;BYH9460;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001510661;CQV7530;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000071949;EZO6370;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000071949;EZZ6369;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000071949;FEJ4352;2016;A - Moto;Não;19442;MOTO TRAXX/JL50Q-8
0000970710;FED6D89;2018;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000970710;FNU2D76;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000310668;EJX5817;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000310668;EQY6490;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000310668;FPX2E26;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000401291;DKK4B93;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000401291;FDP5D92;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000401291;FJN9084;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000401291;FLW3641;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000280640;BYQ7I85;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000280640;FOR5573;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000280640;GAT3742;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000760234;EMY8673;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000760234;FOS2H38;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000760234;FRK6H54;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000760234;FZD1657;2018;A - Moto;Não;2898;HONDA/CG 160 START
0006791018;EMA5310;2019;A - Moto;Não;2898;HONDA/CG 160 START
0006791018;EOF0830;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000461557;FFA4390;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000461557;GFT6153;2018;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0039280122;ERC8250;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0039280122;FQN8019;2014;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0039280122;FSD8897;2014;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0039280122;GDD8977;2016;A - Moto;Não;20714;JTA-SUZUKI/GSR150I
0039280122;GDQ4C46;2022;A - Moto;Não;2898;HONDA/CG 160 START
0039280122;GGU3I97;2022;A - Moto;Não;2898;HONDA/CG 160 START
0005801018;DLA0G29;2020;A - Moto;Não;2898;HONDA/CG 160 START
0005801018;GEB0E58;2020;A - Moto;Não;2898;HONDA/CG 160 START
0001810507;CDP9270;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0001810507;EOB8A98;2021;A - Moto;Não;41707;JTZ/DK150
0001690136;GAS8A75;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001690136;GBV2E17;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;FMY1576;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;FTB0508;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;FWA6A88;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;FYV1303;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;GCJ7F02;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850059;GFV6459;2018;A - Moto;Não;24706;YAMAHA/NEO 125
0000311410;FGX3301;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000311410;GHI3400;2016;A - Moto;Não;2898;HONDA/CG 160 START
0004090045;DYV3I19;2020;A - Moto;Não;2898;HONDA/CG 160 START
0004090045;EXX6E11;2020;A - Moto;Não;2898;HONDA/CG 160 START
0001990087;FZA5F45;2022;A - Moto;Não;2898;HONDA/CG 160 START
0001990087;GKA7016;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0003910045;GBI8759;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0003910045;GJF5720;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0001600129;FOP7G94;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001600129;GCL0I41;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001600129;GEC2023;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001600129;GFK5E94;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001600129;GGM4178;2018;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001660206;EBF0021;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001660206;FOQ3C12;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001121088;BZL0D78;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001121088;FHV2D06;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001121088;GDZ6G47;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0009221018;FPX2612;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0009221018;FTV8G06;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0000221746;BYP3G29;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000221746;FZO5A35;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000221746;QMQ7785;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000880276;FSF2G37;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000880276;GBE9170;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000880276;GCZ0629;2017;A - Moto;Não;2898;HONDA/CG 160 START
0003310535;EEJ2J44;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003310535;GHQ1650;2016;A - Moto;Não;2886;HONDA/CG150 START
0003310535;GIO3499;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000820976;EST4A82;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000820976;FWQ7G28;2021;A - Moto;Não;26509;YAMAHA/YS150 FAZER SED
0002261081;EWD1830;2019;A - Moto;Não;2898;HONDA/CG 160 START
0002261081;FFY8953;2014;A - Moto;Não;19436;TRAXX/JH125F
0002261081;FJQ0D27;2021;A - Moto;Não;2898;HONDA/CG 160 START
0002261081;FNA0279;2017;A - Moto;Não;2898;HONDA/CG 160 START
0002261081;FWR0C18;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001870129;FAU0H67;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001870129;FJC4217;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001870129;FUT9634;2015;A - Moto;Não;9628;YAMAHA/YBR125 FACTOR E
0040360122;DYD2E70;2018;A - Moto;Não;41707;JTZ/DK150
0040360122;FPO3719;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0040360122;GDF7059;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0040390122;BXZ7287;2018;A - Moto;Não;41706;JTZ/CHOPPER RC
0040390122;EXO1B38;2021;A - Moto;Não;36445;DAFRA/NH 190
0040390122;FXR9175;2018;A - Moto;Não;2898;HONDA/CG 160 START
0040390122;GJY5D97;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000971690;ENG2E19;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000971690;FJH5738;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0000400297;EVO5I78;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000400297;FIO7J29;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000520899;BXZ7360;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000520899;EJW0G27;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000520899;FPZ2G08;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000520899;GIX8679;2017;A - Moto;Não;2898;HONDA/CG 160 START
0002081669;BXD3585;2019;A - Moto;Não;2898;HONDA/CG 160 START
0002081669;BYP5976;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0009431018;EUD4160;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0009431018;EZS1950;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0002110115;BVT9049;2018;A - Moto;Não;2898;HONDA/CG 160 START
0002110115;EBC5819;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001151907;EGJ5F69;2020;A - Moto;Não;2898;HONDA/CG 160 START
0001151907;FLA4305;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0000490647;EDI1230;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000490647;EKR1901;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000731760;BYJ9275;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0000731760;FCF2046;2015;A - Moto;Não;2853;HONDA/CG 150 TITAN EX
0000731760;GBH0G25;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001780178;DEI8D39;2020;A - Moto;Não;2898;HONDA/CG 160 START
0001780178;QBT9734;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001120920;CRJ8760;2019;A - Moto;Não;2898;HONDA/CG 160 START
0041800122;EWJ4A48;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0041800122;GGY7260;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0000251725;CCN7640;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000251725;DJA0769;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000940276;EMP2399;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000940276;EYA8489;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001060850;BYW2H56;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001060850;CUF0G47;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001090850;BON7J24;2022;A - Moto;Não;2898;HONDA/CG 160 START
0001090850;FCR8492;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001090850;FFM8772;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001090850;FVU7183;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0001090850;GCH8J56;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001121151;EMV3330;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001121151;FSH4589;2017;A - Moto;Não;41707;JTZ/DK150
0041860122;BZK6J26;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0041860122;FPM4898;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0001120850;CPB1B29;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001120850;ELJ1J40;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001120850;FTY6J53;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0051161515;BZB6F17;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0051161515;FWP7D51;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0051161515;GAV7D56;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000731389;FJS9929;2018;A - Moto;Não;41707;JTZ/DK150
0000731389;FMD9683;2018;A - Moto;Não;41710;JTZ/DK150C
0009401018;COB9G30;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0009401018;FGT7323;2018;A - Moto;Não;41708;JTZ/CHOPPER RL
0002110864;ESU7768;2019;A - Moto;Não;2898;HONDA/CG 160 START
0002110864;FPA0158;2019;A - Moto;Não;2898;HONDA/CG 160 START
0039040122;FIX7763;2017;A - Moto;Não;2898;HONDA/CG 160 START
0039040122;GAK9773;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0000730276;CRQ6G08;2022;A - Moto;Não;41707;JTZ/DK150
0000730276;FYV5244;2015;A - Moto;Não;20606;JTA/SUZUKI GSR125
